id,prob
58507e189db894f49bfabf88b359bd901539a877f9df40fa98bbfd0e3a8aa8e3,1.0
ed00aa6d563f28261444964ed4fb64c8fb210637fe7e398822e1836a0144b30e,1.0
cf384eed3b85fcad7309eaa6e84464f169461e4e18da1d0c7ab9a4b95236fb4c,1.0
38146c89414bba104ddad0b4622304bf7d09a440d70e5b875b99ac8c9edfe367,1.0
6af6bc271202d69e25c3bebe0551117c078e02b48e4105a87a141231bfd7cfd0,1.0
fee7f1152d82d36ff547a8f9905b01a016f889c1a3a0ae13b75a42863c6e7f46,1.0
fa7829fcb7c70f3d523e7f975ac27d70d8b104bc5dae8f7e42e147b88e2c0688,1.0
81196245779bc02c1dd236ef590ed49cee946b9425ad3f2830dfc4eea8418ee7,1.0
7db1a077c14cc244494b3fab264f98fc04dd4fd27bc834f661570c06b6a81a53,1.0
5b98116ad29f54d3f6260f72752f010ad61b526c1e1222c523eef90e09536b89,1.0
403830428019c0160ccc3c7019e2a4464b205830a1470c8c5eab3f60290f2f55,1.0
b67e6a9c00f00ed5ee5207a7861cb2ac352b8ba9b5ef415c05064af97c739eea,1.0
e5ef7979f026f0f61361882e44d676ae796c9924047539b0624d50a1645075d4,1.0
a7b7a6350fbc6d3bb4fe8b2a9bc245a47f8e9de0a092714b4c31236b2c39429e,1.0
f540e49ccf15674e903fc94ff39ff2b757124f2e11927f4c42a92d03481e9ced,1.0
3f4692a480ee04dff3491bfe853344076839c02de7d160f594c42c119ff07e85,1.0
6a386fbcbe2eab59853dac55fbd3466e1bcb13e413dfa2ecb1c1941d593900c4,1.0
2cc6f8ee28049df210ec219abe8a02eb67b548c44770e74e353f2274f3aeb09e,1.0
5317b65902700f9566ceb9e4b4f5ed1fa0098f805052f6cbd53bd35dd52698a0,1.0
09e95c1a84049001d086470a8f320a19b076f955a89122ff8360ac2e4d6eca5d,1.0
9cb1a5563a27b332e9624deb9ec197850f4e79d5ad1bcf098efbc37e67405d0b,1.0
88e6ca21f74e62321d2352f51075cdce1e1108b1ca7f83a841f73e2ac67a1a50,1.0
64f74b9e11b1965b2b7e62391cb9932da1e8403784bb531095f33ddd1b86d9f9,1.0
7d7b7f1a10a4a13abcf84fc563f0702c87a6605bca7ae4a64e13b9c0825e5f6c,1.0
489fc66e1a316f58999f71d902a85aa515fb8da84cc68785d8abd9e2d3243b40,1.0
1c3bbb481d33d11d71a53bb46f4f293f90a91a67f4f39ccb2454b1acf514a173,1.0
4977e2178fc10cf6b9cc43ce544cf3d9b4587728f12161fea9d0da8a305246c0,1.0
7ebba3c4fb329fc5009de457bcb554588642778a71ce8ae5963bffe8ada13a8b,1.0
75c351985dfbfd2a8e91baf648f01e6e1fe4047404af42e87bbafdeab9aae7bf,1.0
b4d788a842627fbac3f48ac457b9ab35df671ec6e915f7ccf810315a5ac6cc0c,1.0
5a0fec7d66090dc128bcc7a4f80d58aea71d58c3094e0b2f057c67107854067c,1.0
3cdec6082f248ce68d4bfc8ef1df0cb3d0ffed4485b7e8994d5da8ccdaa8991e,1.0
188c33292034f2ef38fc850d373ae45ca9c9b70a08685968f6c32e2327bbed55,1.0
e3f48cd54034c370927e5339dab813eb8945eb15a7e6c0df68b3dd8fd4c534ca,1.0
80eb2c3d45eb983229691f9092a67129240e646615d37f6fa1d1751e2d037af3,1.0
f5c628059718189dddc58891e653533731acece413ca1de813a8ae15f973a54a,1.0
94789b257d117db2d42c71c074a970b4fc6088587585ea52238344530b7ddbcc,1.0
3f60fb18d2bffcc5d0062021a04a3606fb16724f15ce25f5ba3d9551e8f8d4b3,1.0
ad2d9879a8b2ef5328ec3bc710c95828b4c43fb64ec9ae1fe68f4f1d572861c6,1.0
386f00fd11ba42964935c94949da0ce67405d6a6d59202d9d7c1a6f5bbaaaba8,1.0
0fdab245dc822f7b3b06b37ae1d5b20ac20ae50b2c43ff309638ea902461225b,1.0
cc687858a1fa67d4a43beccf3cc0b30f1519108d9df30d25a295b96d7ebd1815,1.0
e8058f63f1bf4cc17deea56f96c84c690eb8291e1b41e6aa0824e0bb94d91fee,1.0
e4e72015a6358adb7e04ff55e25b1d788c053efc72da5f0fd2d830f276de4fbd,1.0
2d7582cbe03c04e55204ea5523757051c51849b7093664b1d65a003bf37d02f6,1.0
12aa1b68d38f9a321e6a01fec601c45616209c1bed137ba3b697af748381e4ba,1.0
5637a9e06aacd7f933988ed1ea9ff6d6f70cb817b487f4b249d0e35db62dcae7,1.0
3903aa060b017e11baae3f674c8743fb3a581c85f143111884a79aed32c91910,1.0
8a149f16482aaaddecaaa7133af539f94688421769b90322e653ea0e768b7e98,1.0
b40a68ca2a2cc6e2ff1cdf90a8ea35ed92e9bcc9cde1f8536c0657af3fa967de,1.0
5fdc9c67f8971d5520967cdd1297e8ae37f4023888701c77c6c86c999516d25d,1.0
c70d0cb5f05eb6bcdaae1215ef17331026010f8b9f1fa901e19687ce3744cdf8,1.0
e7f44b9119ebcaa9a347d0601317cb5ddb08a52da0ec9a9fc083187ceb3c53c3,1.0
e475c31c0591f5de9d3601fbc8b9c590e3e974452005e1f812083c6dd942f403,1.0
544ffaf1faf34abfe3248aa5d0360c8f5f192f206565d5aaac12c3dafbeb779d,1.0
d14e874c3bb323cc35d4bcfdc83f02b571962fe153e9ce8e3e345fd621fc62eb,1.0
e17b7eb2eb0c50f51235eae877434595cf16824e611f91fc97a4a6724b2c7db7,1.0
d6bb5680ea9158e37f7190ea1077130824a4009d74afd22a807cee1811a0f231,1.0
72f2cc0cb0e3d7885ff244f8e3ac347c77249b38e69233e5671aeda0a38b339c,1.0
9ead9f7674ac75ed05f4ef03cb95b8a419a43362215c41fe52b20947f9d901dc,1.0
00990ce9e5ed028c985c70d79caf6bfafec0611deacee65001879ae201e5d36b,1.0
b5a7fb3106c47ef4cdfaed8bf2f957c952c86283640ab5da02fb82523b0f2d73,1.0
82c8cd6fe98c03487d685eb4c9604f57485ea11b0b163bdbc1f53a63fcd98925,1.0
61f63dac76901fbafec4d97317900dbc06252f7c36c958d1892b3dd3a0ace272,1.0
e54e3b10d13af88b1796ba477aaa355856798fa5b96bd2ed318b28aa3874cffc,1.0
a6fcae02f8653ead50117e29a414e2eb0871b624fd97521921a64e64fc66694d,1.0
89980635d2ad4b9b9c2cb426d03cc19385174a79d2e4f5da6c8863ccbbd51c1e,1.0
6600c761c4de3dc6d1b45af7b450bd3f2a93259855d74ef456c40df47c00423a,1.0
344543754ccf12734be09df11f1e949f8002beca385fa4602d14587bacfa4781,1.0
c8e5db83d9bf30caa5475d6b24afd6e160cf54bffd026de9ca09f5405644ce5e,1.0
0012f06c4ea31b52d25c6d791ec7f6c087bd7c0eb1f338c2400b987ee6e2c22b,1.0
ffeeb8d2494392dc868d636243d3f97ab607b9ca6e200aa897cbd7cb320cf8a2,1.0
dc9d155f5bcd3172031e2ec9431786e8871ff4b0ff4728bb62194ca0842cce3e,1.0
ad8486f3fd2b313aeb4602ca8b0d3b74b3c9253bb14ae82d957e57c82b1a37f3,1.0
dcdabcef5d815e5e6e5bab3a553811d1ad9e628d61e91d3cbbbf0f95afe7ad1b,1.0
645790740be91219edd0d2f6963dabbc4e267b87fa1de5a13662fbc350f5af91,1.0
97553af51516060c653d4d0659e58be65533e19c922f0a4714c9f95f5f11b1c4,1.0
bc9a543de0d8a11883260223f42dd2306510b8837b5f83b94011e4c26290c8f0,1.0
f68c986cc99e0a4e1571a1f21edc536071f5c3a72f36a2fa8abe23afa02cdf91,1.0
99a746b5b190f5f1fd16c3f1b48963e023d6bc55c94067eca8376a13ad4e33fe,1.0
41d4bd2f309e07bdf69105c21b1b6fc4c5edef0281d0e847c2bf7c102f32f695,1.0
1a7536576d7be18765abda24d8aa7497116c40621dadb39279e244db4fa5fa6e,1.0
41ac568aa0f9b2816a51a43a2d8c2a78c2a3d4b275ac021bb498b50a4d9303ec,1.0
843596e8419cff757089b2603ce58944d25c3d443b550db4954885fb81c08a61,1.0
5a20e6a800d9c50268488d211c989a5ab78bd5364db4b6bfcf23224404585ca8,1.0
fea503f3f3e2344e61bb65ccace28f450b588b3f05520056fab5ce953b5740ba,1.0
7f6920b54535f9d2ca8e6d1b56084b76146225e459efcbb0ad95aa907ed00f65,1.0
77ed856930ed9c2b5348eca951d152b5655c98af3bb44616674eaaa17846c7c7,1.0
90d851a5194c3b40eb61ac4b6d78ca9ea47021407a5c0e34565f69d26d06ac0a,1.0
d51b4cc810561fbcd84958a79c976f6da6e0841a4dbc4472ac26e45f85f8c8d5,1.0
7bd43965410c1702cc9eefba17596939efdae18b63d7c2f1b1f54290fb52daf0,1.0
8f039d853b5b21e9f9e74293c6abebd3962a416d751123f2ad87279fe080e60d,1.0
c91d06273347df119e372452b7f56a96d1364b026f8b05227f88da293af05e83,1.0
eb0af80eb45bbd64d8959e75f8f21952d618b4f44fc8ec4546a3fe9905859455,1.0
2ba611513b8033bc2f8ec444a404d93cce44c9edd27312aa262fae8988f2b505,1.0
508120f0ed720abfd7a60aaba27e4b9043acbb3dbe59078bfd484d5ddfca2b95,1.0
5c644e3b69ab9dcd2128aa41f5f0510c202b5afdeb73052ff28da58ddf921a17,1.0
5ffe848f76a1c84ffe742bed7dc569e8f244bc8540e0a803f3708a6c9443e52b,1.0
50be58ebc786370d5f127dd8a753238a9910c7b20200053d660d97f0aecb9087,1.0
ab12a583125d491c6d922e70a93b492403a8059be6d3672d329ad18f36695799,1.0
c0a1583b015eb445ab12101ecc8183e37ef7a6627f4966ed5251a591df3ecfa6,1.0
2d55c0e480b1c382d7e7f73432f49492ef385d4174e389287a5289fdced47c3b,1.0
062011f045614cc7109c06dd0bd071bb026da8bff3749e16c90bdc8ddaa372b7,1.0
119c184e9451b0d8c0f87b4eab492ad03a8de44d97e0b0f13d1e16ee052f9a77,1.0
30615301ea81ff2e4cef1e1465616687dfae869a38a8b878507df7981f593552,1.0
ebec67dddd3c46953efbc24b9feb2212980947fb48dfd2ca780d2f453e42b414,1.0
4db3114a4f39babd5fcceb9a99b7f872ad579782cc249c40840d6afa3bd729b9,1.0
101de017ce12cc038bf822475e6cc4015e05ee311d316a8bfe02df0dc76b09af,1.0
8eee879c7fb52fed589e5df6596182cbd5fd100958a9b8da0c6eff311d3ef192,1.0
d992145b4bec3f1f48d8878324e7ff803bc9b15241456fa413a407979119f79b,1.0
edcefa7f000dff8be1ba3d51b6f259e5971f7df7423b2fdd7dc130eb2acce79a,1.0
20307372533b9b6b60b355ade03829162fb8e64f3a6a53dc4fdae993420bb7a0,1.0
f1264f2293d072918c46d55ba06dc7ed29136d3148d5cac483ce3baf2650a6fa,1.0
bca2b87f0592c73654f664b6279068ea629cedc9d7c87480f3b036cb2bbd94c6,1.0
2c2f7dda053d52ec30c22e0c2b4407c4e723ef2e9b2c5de8b381b86cdad35b65,1.0
71a4c55b3bfa2549b0e1c73e689a8ca306ed9ee18e93ede1082eebf88c1e8632,1.0
4474dc275c0042046d2c3e80bee008192a03ecaf55ab0df1473c64319cabd189,1.0
d09a9b35bd556ecee5086dfb3208e7325af5882626c24b0f96c4929f4b1b712b,1.0
68a3c13300390f41d5d17a1c9abe35028bafb4f5db2981791a9c7e41efb734bf,1.0
e0b119d56503e6e67907b5525816c8e43b3807a09f02eb0a35a639cbb95ceb5a,1.0
31a9b774217cdb320bc2881c917729bb58ce9722958854e76659ba387c69d61f,1.0
bc89aeb8ec758d77ae5b153b8fdbce7217a7d34ce7c7856d95de00560245b047,1.0
c0646d69abdbeee5fb2f89d01ea0b7c218f832da94d1468cc571ae821b257026,1.0
2f71f74e51a461faa11a939489843c4fe30ba14a8ed46b5af660c0d71bc81530,1.0
4e87f01360ff63f3723ec5b6a188cdd9cd5205f3574551e0f0f99156635b4c74,1.0
2421636d5d7ad8674133f47e0f7351713eea9ed94d552955138a154cc5df4c66,1.0
9326a6ac1154a817e4675665c94760c7f954bd28e76d2be92b660ced78e53385,1.0
08620ea308eb7bf0207cdd28de4aece5d82becd952b2e3bcecf06fd0e1c24d66,1.0
